DFG Instituts ID,ROR ID,Name deutsch,Name englisch,Strasse,Hausnummer,Postfach,Postleitzahl vor Ort,Ort,Postleitzahl nach Ort,Einrichtungsart,Einrichtungsart englisch,DESTATIS Fächergruppe,DESTATIS Fächergruppe englisch,DESTATIS Lehr- Forschungsbereich,DESTATIS Lehr- Forschungsbereich englisch,DESTATIS Fachgebiet,DESTATIS Fachgebiet englisch,URL der Einrichtung,URL GERiT Nachweis
395562104,,Orff-Zentrum München - Staatsinstitut für Forschung und Dokumentation,Orff Centre Munich - State Institute of Research and Documentation,Kaulbachstraße,16,,80539,München,,Landesforschung,State research,"Kunst, Kunstwissenschaft","Art, Art Theory","Musik, Musikwissenschaft","Music, Musicology","Musikwissenschaft, -geschichte","Musicology, History of Music",www.orff-zentrum.de,http://www.gerit.org/de/institutiondetail/395562104
395751025,,Welterbe Grube Messel gGmbH,World Heritage Messel Pit gGmbH,Roßdörfer Straße,108,,64409,Messel,,Landesforschung,State research,Geisteswissenschaften,Humanities,Geschichte,History,Archäologie,Archaeology,www.grube-messel.de/kontakt.html,http://www.gerit.org/de/institutiondetail/395751025
395812191,,European Vaccine Initiative (EVI),European Vaccine Initiative (EVI),Vossstraße,2,,69115,Heidelberg,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Pharmazie,Pharmacy,Pharmazeutische Biologie/Pharmakognosie,Pharmaceutical Biology / Pharmacognosy,www.euvaccine.eu/,http://www.gerit.org/de/institutiondetail/395812191
395813440,https://ror.org/05qwb1j70,The European Virtual Institute for Integrated Risk Management (EU-VRi),The European Virtual Institute for Integrated Risk Management (EU-VRi),Lange Straße,54,,70174,Stuttgart,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Finanzwissenschaft,Public Finance,www.eu-vri.eu/,http://www.gerit.org/de/institutiondetail/395813440
395856680,https://ror.org/00sf4jq50,Institut für Brand- und Katastrophenschutz Heyrothsberge (IBK),Institute of Fire and Civil Protection Heyrothsberge (IBK),Biederitzer Straße,5,,39175,Biederitz,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.inneres.sachsen-anhalt.de/ibk-heyrothsberge/,http://www.gerit.org/de/institutiondetail/395856680
396801090,,Cherenkov Telescope Array Observatory gGmbH,Cherenkov Telescope Array Observatory gGmbH,Saupfercheckweg,1,,69117,Heidelberg,,Int. wiss. Org.,Int. scient. organ.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Physik, Astronomie","Physics, Astronomy","Astronomie, Astrophysik","Astronomy, Astrophysics",www.cta-observatory.org,http://www.gerit.org/de/institutiondetail/396801090
396804404,,"Survey of Health, Ageing and Retirement in Europe (SHARE)","Survey of Health, Ageing and Retirement in Europe (SHARE)",Amalienstraße,33,,80799,München,,Int. wiss. Org.,Int. scient. organ.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.share-project.org,http://www.gerit.org/de/institutiondetail/396804404
398939320,,Hector Fellow Academy,Hector Fellow Academy,Schlossplatz,19,,76131,Karlsruhe,,Akad. d. Wiss.,Academies,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hector-fellow-academy.de/,http://www.gerit.org/de/institutiondetail/398939320
399288225,,WissenschaftsCampus Halle - Pflanzenbasierte Bioökonomie,ScienceCampus Halle - Plant-Based Bioeconomy,Betty-Heimann-Straße,3,,06120,Halle,,Sonst. Forschg,Other res. inst.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine","Agrarwissenschaften, Lebensmittel- und Getränketechnologie","Agriculture, Food and Beverage Technology",Agrarbiologie,Agricultural Biology,www.sciencecampus-halle.de,http://www.gerit.org/de/institutiondetail/399288225
399557076,,RWTH Aachen Business School gGmbH,RWTH Aachen Business School gGmbH,Campus-Boulevard,30,,52074,Aachen,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Betriebswirtschaftslehre,Business Administration,www.business-school.rwth-aachen.de/,http://www.gerit.org/de/institutiondetail/399557076
399579610,,Forschungscampus Mittelhessen (FCMH),Research Campus of Central Hessen (RCCH),Senckenberstraße,3,,35390,Gießen,,Sonst. Forschg,Other res. inst.,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.fcmh.de,http://www.gerit.org/de/institutiondetail/399579610
399629453,https://ror.org/05ey71f27,George C. Marshall Center - Europäisches Zentrum für Sicherheitsstudien,George C. Marshall Center - European Center for Security Studies,Gernackerstraße,2,,82467,Garmisch-Partenkirchen,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Politikwissenschaften,Political Science,"Internationale Politik, Internationale Beziehungen","International Politics, International Relations",www.marshallcenter.org/mcpublicweb/en/,http://www.gerit.org/de/institutiondetail/399629453
399735271,,Institut für Pilzkrankheiten und Mikrobiologie,Institute of Fungal Diseases and Microbiology,Luisenstraße,50,,10117,Berlin,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Mikrobiologie,Microbiology,www.institut-fuer-pilzkrankheiten.de,http://www.gerit.org/de/institutiondetail/399735271
399789486,,PIER Hamburg,PIER Hamburg,Notkestraße,85,,22607,Hamburg,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Physik, Astronomie","Physics, Astronomy",Physik,Physics,www.pier-hamburg.de/,http://www.gerit.org/de/institutiondetail/399789486
400717793,,U Bremen Research Alliance,U Bremen Research Alliance,Bibliothekstraße,1,,28359,Bremen,,Sonst. Forschg,Other res. inst.,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.uni-bremen.de/research-alliance/,http://www.gerit.org/de/institutiondetail/400717793
401331136,https://ror.org/01kh6gx25,Sustainable Europe Research Institute SERI Germany e.V.,Sustainable Europe Research Institute SERI Germany e.V.,Vorsterstraße,97-99,,51103,Köln,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Politikwissenschaften,Political Science,"Internationale Politik, Internationale Beziehungen","International Politics, International Relations",www.seri.de/startseite/,http://www.gerit.org/de/institutiondetail/401331136
401333088,,Wichern-Institut für diakonische Praxisforschung und Entwicklung,Wichern Institute for Research and Development in Community Welfare Practice,Rummelsberg,5,,90592,Schwarzenbruck,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Evang. Theologie,Protestant Theology,Diakoniewissenschaft,Protestant Social Welfare Studies,da.rummelsberger-diakonie.de/nc/wichern-institut/wir-ueber-uns/,http://www.gerit.org/de/institutiondetail/401333088
401380370,,Institute of Clinical Economics e.V.,Institute of Clinical Economics e.V.,Schwarzenbergstraße,135,,89081,Ulm,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Gesundheitswissenschaften allgemein,Health Sciences (General),Gesundheitsökonomie,Health Economics,www.clinical-economics.com/,http://www.gerit.org/de/institutiondetail/401380370
401747057,https://ror.org/041w2kh96,Hochschule für Angewandte Wissenschaften Europa,University of Europe for Applied Sciences,Konrad-Zuse-Ring,11,,14469,Potsdam,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.ue-germany.com/,http://www.gerit.org/de/institutiondetail/401747057
403249756,,GFBio - Gesellschaft für Biologische Daten e.V.,GFBio - Gesellschaft für Biologische Daten e.V.,Mary-Somerville-Straße,2-4,,28359,Bremen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Angewandte Informatik,Applied Computer Science,www.gfbio.org/gfbio_ev,http://www.gerit.org/de/institutiondetail/403249756
403472715,,Institut für Audiopädagogik,Institute of Auditory Pedagogy,Ohligser Markt,11,,42697,Solingen,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Gesundheitswissenschaften allgemein,Health Sciences (General),Gesundheitspädagogik,Health Education,www.ifap.info/index.php?id=26,http://www.gerit.org/de/institutiondetail/403472715
403839024,,Forschungslabor Ophtha-Lab,Ophtha-Lab Research Laboratory,Hohenzollernring,74,,48145,Münster,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Augenheilkunde,Ophthalmology,www.augen-franziskus.de/forschung/forschungslabor-ophtha-lab,http://www.gerit.org/de/institutiondetail/403839024
405025203,https://ror.org/02cypar22,Hopp-Kindertumorzentrum am NCT Heidelberg (KiTZ),Hopp Children's Cancer Center at the NCT Heidelberg (KiTZ),Im Neuenheimer Feld,430,,69120,Heidelberg,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Klinische Krebsforschung und molekulare Tumorforschung,Clinical Cancer Research and Molecular Tumour Research,www.kitz-heidelberg.de/,http://www.gerit.org/de/institutiondetail/405025203
405372062,,ife Institut für Ernährungswirtschaft Kiel e. V.,Food Industry Institute (ife),Fraunhoferstraße,13,,24118,Kiel,,Sonst. Forschg,Other res. inst.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine",Ernährungs- und Haushaltswissenschaften,Nutritional and Domestic Science,Ernährungswissenschaften,Nutritional Science,www.ife-ev.de,http://www.gerit.org/de/institutiondetail/405372062
406042160,,Berlin-Brandenburger Herzinfarktregister e. V.,Berlin-Brandenburg Heart Attack Register,Einsteinufer,17,,10587,Berlin,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Innere Medizin,Internal Medicine,www.herzinfarktregister.de,http://www.gerit.org/de/institutiondetail/406042160
406075564,https://ror.org/059ne2r23,Fraunhofer-Institut für Additive Produktionstechnologien (IAPT),Fraunhofer Institute for Additive Production Technology (IAPT),Am Schleusengraben,14,,21029,Hamburg,,FhG,Fraunhofer,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Produktions- und Fertigungstechnologie,Production and Manufacturing Engineering,www.iapt.fraunhofer.de/,http://www.gerit.org/de/institutiondetail/406075564
407295139,https://ror.org/02njgxr09,CISPA - Helmholtz-Zentrum für Informationssicherheit,Helmholtz Center for Information Security (CISPA),Stuhlsatzenhaus,5,,66123,Saarbrücken,,HGF,Helmholtz,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Informatik allgemein,Computer Science (General),cispa.saarland/de/,http://www.gerit.org/de/institutiondetail/407295139
407603476,,Weizenbaum-Institut e.V.,Weizenbaum Institute,Hardenbergstraße,32,,10623,Berlin,,Sonst. Forschg,Other res. inst.,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Zentrale Hochschulverwaltung,Central University Administration,Allgemeine Hochschulverwaltung,Central University Administration (General),www.weizenbaum-institut.de/,http://www.gerit.org/de/institutiondetail/407603476
409045400,,EvoLogics,EvoLogics,Ackerstraße,76,,13355,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Produktions- und Fertigungstechnologie,Production and Manufacturing Engineering,www.evologics.de,http://www.gerit.org/de/institutiondetail/409045400
411263857,,Institut für Digitale Technologien IFDT,Institute for Digital Technologies (IFDT),Hölderinstraße,1,,04157,Leipzig,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Softwaretechnologie,Software Technology,ifdt.org/news/,http://www.gerit.org/de/institutiondetail/411263857
413254876,,Berliner Institut für Staat-Kirche-Forschung,Berlin Institute for Church and State Research,Bethaniendamm,25,,10997,Berlin,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.staat-kirche.de/deutsch/index.html,http://www.gerit.org/de/institutiondetail/413254876
414914658,https://ror.org/03rvn2t89,"Institut für Klimaschutz, Energie und Mobilität (IKEM)","Institute for Climate Protection, Energy and Mobility (IKEM)",Magazinstraße,15-16,,10179,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.ikem.de/,http://www.gerit.org/de/institutiondetail/414914658
415766103,,Ruhr Graduate School in Economics,Ruhr Graduate School in Economics,Hohenzollernstraße,1-3,,45128,Essen,,Sonst. Forschg,Other res. inst.,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),rgs-econ.org/,http://www.gerit.org/de/institutiondetail/415766103
417790563,,European LeukemiaNet Foundation,European LeukemiaNet Foundation,Im Langgewann,45,,69469,Weinheim,,Int. wiss. Org.,Int. scient. organ.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Klinische Krebsforschung und molekulare Tumorforschung,Clinical Cancer Research and Molecular Tumour Research,www.elnfoundation.org/content/home/index_eng.html,http://www.gerit.org/de/institutiondetail/417790563
417993509,https://ror.org/00q5t0010,Leibniz-Institut für Resilienzforschung (LIR),Leibniz Institute of Resilience Research (LIR),Wallstraße,7,,55122,Mainz,,WGL,Leibniz Association,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Vorklinische Humanmedizin (einschl. Zahnmedizin),Pre-Clinical Medical Studies (incl. Dentistry),Medizinische Psychologie,Medical Psychology,lir-mainz.de/,http://www.gerit.org/de/institutiondetail/417993509
418007224,,Deutsche Gesellschaft für Neurorehabilitation e.V. (DGNR),Deutsche Gesellschaft für Neurorehabilitation e.V. (DGNR – German Society for Neurorehabilitation),Hollerithstraße,12,,53359,Rheinbach,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Neurologie,Neurology,www.dgnr.de,http://www.gerit.org/de/institutiondetail/418007224
418058922,,Berufsakademie Sachsen,University of Cooperative Education Sachsen,Kopernikusstraße,51,,08371,Glauchau,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.ba-sachsen.de,http://www.gerit.org/de/institutiondetail/418058922
418171786,,Katholische Akademie Schwerte,Schwerte Catholic Academy,Bergerhofweg,24,,58239,Schwerte,,Akad. d. Wiss.,Academies,Geisteswissenschaften,Humanities,Kath. Theologie,Catholic Theology,Kath. Theologie allgemein,Catholic Theology (General),www.akademie-schwerte.de/akademie,http://www.gerit.org/de/institutiondetail/418171786
418191665,,Gesellschaft für Pflanzenbiotechnologie e.V.,Gesellschaft für Pflanzenbiotechnologie e.V. (Society of Plant Biotechnology),Herrenhäuser Straße,2,,10115,Berlin,,Sonst. Forschg,Other res. inst.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine","Agrar-, Forst- und Ernährungswissenschaften allgemein","Agriculture, Forestry and Nutritional Science (General)","Angewandte Biotechnologie (Agrar-, F.- u. E.-wiss.)","Applied Biotechnology (in Agriculture, Forestry and Nutritional Science)",www.pflanzen-biotechnologie.de,http://www.gerit.org/de/institutiondetail/418191665
